"","aniyr_species","species","population","study_areas_id","aniyr","animals_id","area","time","total","clc0tcd0","clc1tcd1","clc0tcd1","clc1tcd0","tcd_open_abs","tcd_forest_abs","clc_open_abs","clc_forest_abs","clc0tcd0_prop","clc1tcd1_prop","clc0tcd1_prop","clc1tcd0_prop","tcd_open_prop","tcd_forest_prop","clc_open_prop","clc_forest_prop","yearx"
"895","399_2013_red","red",8,8,"399_2013",399,136.497841308594,"day",3417,1175,1503,519,220,1395,2022,1694,1723,0.343868890839918,0.439859525899912,0.15188762071993,0.06438396254024,0.408252853380158,0.591747146619842,0.495756511559848,0.504243488440152,"2013"
"896","444_2010_red","red",14,14,"444_2010",444,1074.14888300781,"day",26859,1976,24482,142,259,2235,24624,2118,24741,0.0735693808406866,0.911500800476563,0.00528686846122343,0.00964295022152723,0.0832123310622138,0.916787668937786,0.07885624930191,0.92114375069809,"2010"
"897","445_2009_red","red",14,14,"445_2009",445,3478.58695019531,"day",86959,19030,61665,4905,1359,20389,66570,23935,63024,0.218838763095252,0.709127289872239,0.0564058924320657,0.0156280546004439,0.234466817695696,0.765533182304304,0.275244655527317,0.724755344472683,"2009"
"898","445_2010_red","red",14,14,"445_2010",445,3010.8400859375,"day",75272,11171,59840,3362,899,12070,63202,14533,60739,0.148408438728877,0.794983526410883,0.044664682750558,0.0119433521096822,0.160351790838559,0.839648209161441,0.193073121479435,0.806926878520565,"2010"
"899","446_2009_red","red",14,14,"446_2009",446,1516.97247041016,"day",37918,1693,35543,306,376,2069,35849,1999,35919,0.0446489793765494,0.937364839917717,0.00807004588849623,0.0099161348172372,0.0545651141937866,0.945434885806213,0.0527190252650456,0.947280974734954,"2009"
"900","446_2010_red","red",14,14,"446_2010",446,485.430795214844,"day",12128,390,11581,51,106,496,11632,441,11687,0.0321569920844327,0.954897757255937,0.00420514511873351,0.0087401055408971,0.0408970976253298,0.95910290237467,0.0363621372031662,0.963637862796834,"2010"
"901","447_2013_red","red",14,14,"447_2013",447,2969.83917792969,"day",74243,22652,46862,3040,1689,24341,49902,25692,48551,0.305106205298816,0.631197553978153,0.0409466212302843,0.0227496194927468,0.327855824791563,0.672144175208437,0.3460528265291,0.6539471734709,"2013"
"902","448_2010_red","red",14,14,"448_2010",448,451.544725,"day",11289,51,11161,4,73,124,11165,55,11234,0.00451767207015679,0.988661528921959,0.000354327221188768,0.00646647178669501,0.0109841438568518,0.989015856143148,0.00487199929134556,0.995128000708654,"2010"
"903","448_2011_red","red",14,14,"448_2011",448,390.41198828125,"day",9744,0,9658,5,81,81,9663,5,9739,0,0.991174055829228,0.000513136288998358,0.0083128078817734,0.0083128078817734,0.991687192118227,0.000513136288998358,0.999486863711002,"2011"
"904","449_2009_red","red",14,14,"449_2009",449,838.389096582031,"day",20966,13543,5391,1715,317,13860,7106,15258,5708,0.645950586664123,0.257130592387675,0.0817991033101211,0.0151197176380807,0.661070304302204,0.338929695697796,0.727749689974244,0.272250310025756,"2009"
"905","449_2010_red","red",14,14,"449_2010",449,916.556219042969,"day",22914,13061,8011,1562,280,13341,9573,14623,8291,0.570000872828838,0.349611591166972,0.0681679322684822,0.0122196037357074,0.582220476564546,0.417779523435454,0.63816880509732,0.36183119490268,"2010"
"906","451_2010_red","red",14,14,"451_2010",451,393.718894921875,"day",9843,1630,7627,452,134,1764,8079,2082,7761,0.165599918723966,0.774865386569135,0.045920959057198,0.0136137356497003,0.179213654373667,0.820786345626333,0.211520877781164,0.788479122218836,"2010"
"907","451_2011_red","red",14,14,"451_2011",451,317.773238476562,"day",7941,997,6561,250,133,1130,6811,1247,6694,0.125550938168996,0.826218360408009,0.0314821810855056,0.016748520337489,0.142299458506485,0.857700541493515,0.157033119254502,0.842966880745498,"2011"
"908","452_2010_red","red",14,14,"452_2010",452,1404.68563935547,"day",35103,19506,14407,414,776,20282,14821,19920,15183,0.555679001794718,0.410420761758254,0.0117938637723272,0.0221063726747002,0.577785374469419,0.422214625530581,0.567472865567046,0.432527134432954,"2010"
"909","456_2009_red","red",14,14,"456_2009",456,1295.77381953125,"day",32399,5247,25057,630,1465,6712,25687,5877,26522,0.16194944288404,0.773388067532949,0.019445044600142,0.0452174449828698,0.207166887866909,0.79283311213309,0.181394487484182,0.818605512515818,"2009"
"910","458_2008_red","red",14,14,"458_2008",458,136.783845117187,"day",3422,2956,0,466,0,2956,466,3422,0,0.863822326125073,0,0.136177673874927,0,0.863822326125073,0.136177673874927,1,0,"2008"
"911","458_2009_red","red",14,14,"458_2009",458,564.849914160156,"day",14115,10134,2350,1384,247,10381,3734,11518,2597,0.717959617428268,0.166489550123982,0.098051718030464,0.0174991144172866,0.735458731845554,0.264541268154446,0.816011335458732,0.183988664541268,"2009"
"912","458_2010_red","red",14,14,"458_2010",458,127.684022753906,"day",3191,2355,41,778,17,2372,819,3133,58,0.738013162018176,0.0128486367909746,0.243810717643372,0.00532748354747728,0.743340645565653,0.256659354434347,0.981823879661548,0.0181761203384519,"2010"
"913","458_2011_red","red",14,14,"458_2011",458,70.8864610351562,"day",1766,1391,0,375,0,1391,375,1766,0,0.787655719139298,0,0.212344280860702,0,0.787655719139298,0.212344280860702,1,0,"2011"
"914","459_2010_red","red",14,14,"459_2010",459,803.043645800781,"day",20079,5852,10927,2370,930,6782,13297,8222,11857,0.291448777329548,0.544200408386872,0.118033766621844,0.0463170476617361,0.337765824991284,0.662234175008716,0.409482543951392,0.590517456048608,"2010"
"915","459_2011_red","red",14,14,"459_2011",459,655.827899414062,"day",16388,3352,11252,948,836,4188,12200,4300,12088,0.204539907249207,0.686599951183793,0.0578472052721504,0.0510129362948499,0.255552843544057,0.744447156455943,0.262387112521357,0.737612887478643,"2011"
"916","459_2012_red","red",14,14,"459_2012",459,1051.38663164062,"day",26279,7298,15137,2595,1249,8547,17732,9893,16386,0.277712241713916,0.576011263746718,0.0987480497735835,0.0475284447657826,0.325240686479699,0.674759313520301,0.3764602914875,0.623539708512501,"2012"
"917","460_2010_red","red",14,14,"460_2010",460,5965.72164042969,"day",149137,115371,12063,21510,193,115564,33573,136881,12256,0.773590725306262,0.0808853604404004,0.144229802128244,0.00129411212509304,0.774884837431355,0.225115162568645,0.917820527434506,0.0821794725654935,"2010"
"918","460_2011_red","red",14,14,"460_2011",460,7736.60586435547,"day",193399,150686,18457,23824,432,151118,42281,174510,18889,0.779145703959172,0.0954348264468793,0.123185745531259,0.00223372406268905,0.781379428021862,0.218620571978138,0.902331449490432,0.0976685505095683,"2011"
"919","461_2010_red","red",14,14,"461_2010",461,865.181651171875,"day",21617,12663,7783,292,879,13542,8075,12955,8662,0.585788962390711,0.360040708701485,0.0135078873109127,0.0406624415968913,0.626451403987602,0.373548596012398,0.599296849701624,0.400703150298376,"2010"
"920","461_2011_red","red",14,14,"461_2011",461,600.361327441406,"day",15004,6438,7786,220,560,6998,8006,6658,8346,0.429085577179419,0.518928285790456,0.0146627565982405,0.0373233804318848,0.466408957611304,0.533591042388696,0.443748333777659,0.556251666222341,"2011"
"921","462_2010_red","red",14,14,"462_2010",462,1049.47901103516,"day",26231,13982,10926,320,1003,14985,11246,14302,11929,0.533033433723457,0.416530059852846,0.0121993061644619,0.0382372002592353,0.571270633982692,0.428729366017308,0.545232739887919,0.454767260112081,"2010"
"922","463_2010_red","red",14,14,"463_2010",463,3664.64142109375,"day",91610,46866,34661,8558,1525,48391,43219,55424,36186,0.511581705054033,0.378353891496562,0.0934177491540225,0.0166466542953826,0.528228359349416,0.471771640650584,0.604999454208056,0.395000545791944,"2010"
"923","465_2010_red","red",14,14,"465_2010",465,4124.97468496094,"day",103123,56079,37635,7484,1925,58004,45119,63563,39560,0.543806910194622,0.36495253241275,0.0725735286987384,0.0186670286938898,0.562473938888512,0.437526061111488,0.61638043889336,0.38361956110664,"2010"
"924","466_2013_red","red",14,14,"466_2013",466,787.125453515625,"day",19686,6042,12323,611,710,6752,12934,6653,13033,0.306918622371228,0.625977852280809,0.0310372853804734,0.0360662399674896,0.342984862338718,0.657015137661282,0.337955907751702,0.662044092248298,"2013"
"925","724_2013_red","red",17,17,"724_2013",724,264.421883789063,"day",6609,422,5868,184,135,557,6052,606,6003,0.063852322590407,0.887880163413527,0.0278408231199879,0.0204266908760781,0.0842790134664851,0.915720986533515,0.0916931457103949,0.908306854289605,"2013"
"926","724_2014_red","red",17,17,"724_2014",724,170.263096777344,"day",4252,124,3967,65,96,220,4032,189,4063,0.0291627469426152,0.932972718720602,0.0152869238005644,0.0225776105362183,0.0517403574788335,0.948259642521166,0.0444496707431797,0.95555032925682,"2014"
"927","725_2009_red","red",17,17,"725_2009",725,265.910726953125,"day",6655,1068,4301,572,714,1782,4873,1640,5015,0.160480841472577,0.646280991735537,0.0859504132231405,0.107287753568745,0.267768595041322,0.732231404958678,0.246431254695717,0.753568745304283,"2009"
"928","725_2010_red","red",17,17,"725_2010",725,233.791365527344,"day",5842,1114,3568,555,605,1719,4123,1669,4173,0.190688120506676,0.610749743238617,0.0950017117425539,0.103560424512153,0.294248545018829,0.705751454981171,0.28568983224923,0.71431016775077,"2010"
"929","727_2002_red","red",17,17,"727_2002",727,255.609970214844,"day",6398,1028,4433,497,440,1468,4930,1525,4873,0.160675211003439,0.692872772741482,0.0776805251641138,0.0687714910909659,0.229446702094405,0.770553297905595,0.238355736167552,0.761644263832448,"2002"
"930","730_2013_red","red",17,17,"730_2013",730,1435.48329462891,"day",35885,3895,27055,3751,1184,5079,30806,7646,28239,0.108541173192142,0.75393618503553,0.104528354465654,0.0329942873066741,0.141535460498816,0.858464539501184,0.213069527657796,0.786930472342204,"2013"
"931","742_2009_red","red",17,17,"742_2009",742,372.23986328125,"day",9306,1775,5796,913,822,2597,6709,2688,6618,0.190737158822265,0.622823984526112,0.0981087470449173,0.0883301096067054,0.279067268428971,0.720932731571029,0.288845905867182,0.711154094132817,"2009"
"932","742_2010_red","red",17,17,"742_2010",742,1296.57136464844,"day",32421,12302,16373,1637,2109,14411,18010,13939,18482,0.379445421177632,0.505012183461337,0.0504919650843589,0.0650504302766725,0.444495851454304,0.555504148545696,0.429937386261991,0.570062613738009,"2010"
"933","743_2004_red","red",17,17,"743_2004",743,292.64650859375,"day",7320,917,5363,579,461,1378,5942,1496,5824,0.125273224043716,0.732650273224044,0.0790983606557377,0.0629781420765027,0.188251366120219,0.811748633879781,0.204371584699454,0.795628415300546,"2004"
"934","744_2009_red","red",17,17,"744_2009",744,129.102432128906,"day",3230,0,2584,17,629,629,2601,17,3213,0,0.8,0.00526315789473684,0.194736842105263,0.194736842105263,0.805263157894737,0.00526315789473684,0.994736842105263,"2009"
"935","744_2010_red","red",17,17,"744_2010",744,586.436230371094,"day",14662,1037,11089,939,1597,2634,12028,1976,12686,0.070727049515755,0.756308825535398,0.0640431046241986,0.108921020324649,0.179648069840404,0.820351930159596,0.134770154139954,0.865229845860046,"2010"
"936","745_2010_red","red",17,17,"745_2010",745,832.928866992188,"day",20828,1296,18359,490,683,1979,18849,1786,19042,0.0622239293259074,0.881457653159209,0.0235260226618014,0.0327923948530824,0.0950163241789898,0.90498367582101,0.0857499519877089,0.914250048012291,"2010"
"937","747_2002_red","red",17,17,"747_2002",747,287.739345703125,"day",7207,1,6752,47,407,408,6799,48,7159,0.000138753989177189,0.936866934924379,0.00652143749132788,0.0564728735951159,0.056611627584293,0.943388372415707,0.00666019148050506,0.993339808519495,"2002"
"938","748_2005_red","red",17,17,"748_2005",748,4271.43849628906,"day",106781,9918,83520,7235,6108,16026,90755,17153,89628,0.0928816924359202,0.782161620513013,0.0677554995738942,0.0572011874771729,0.150082879913093,0.849917120086907,0.160637192009814,0.839362807990185,"2005"
"939","752_2002_red","red",17,17,"752_2002",752,159.151158007813,"day",3982,1100,2497,170,215,1315,2667,1270,2712,0.276243093922652,0.62707182320442,0.0426921145153189,0.0539929683576092,0.330236062280261,0.669763937719739,0.318935208437971,0.681064791562029,"2002"
"940","754_2010_red","red",17,17,"754_2010",754,145.979270214844,"day",3642,382,2469,359,432,814,2828,741,2901,0.104887424492037,0.677924217462932,0.0985722130697419,0.118616144975288,0.223503569467326,0.776496430532674,0.203459637561779,0.796540362438221,"2010"
"941","757_2012_red","red",17,17,"757_2012",757,197.528928417969,"day",4940,49,4317,94,480,529,4411,143,4797,0.00991902834008097,0.873886639676113,0.0190283400809717,0.097165991902834,0.107085020242915,0.892914979757085,0.0289473684210526,0.971052631578947,"2012"
"942","757_2013_red","red",17,17,"757_2013",757,199.556068457031,"day",4986,0,4569,0,417,417,4569,0,4986,0,0.916365824308063,0,0.0836341756919374,0.0836341756919374,0.916365824308063,0,1,"2013"
"943","758_2009_red","red",17,17,"758_2009",758,370.147850097656,"day",9245,1368,6334,632,911,2279,6966,2000,7245,0.147971876690103,0.68512709572742,0.068361276365603,0.098539751216874,0.246511627906977,0.753488372093023,0.216333153055706,0.783666846944294,"2009"
"944","758_2010_red","red",17,17,"758_2010",758,206.456110253906,"day",5155,1018,3436,259,442,1460,3695,1277,3878,0.197478176527643,0.666537342386033,0.0502424830261882,0.0857419980601358,0.283220174587779,0.716779825412221,0.247720659553831,0.752279340446169,"2010"
"945","759_2014_red","red",17,17,"759_2014",759,118.632830273438,"day",2967,647,1695,447,178,825,2142,1094,1873,0.218065385911695,0.571284125379171,0.150657229524773,0.0599932591843613,0.278058645096057,0.721941354903943,0.368722615436468,0.631277384563532,"2014"
"946","760_2009_red","red",17,17,"760_2009",760,251.152916601563,"day",6275,953,4500,250,572,1525,4750,1203,5072,0.151872509960159,0.717131474103586,0.0398406374501992,0.0911553784860558,0.243027888446215,0.756972111553785,0.191713147410359,0.808286852589641,"2009"
"947","760_2010_red","red",17,17,"760_2010",760,289.180404492188,"day",7233,1056,5192,268,717,1773,5460,1324,5909,0.145997511406056,0.71782109774644,0.037052398728052,0.0991289921194525,0.245126503525508,0.754873496474492,0.183049910134108,0.816950089865892,"2010"
"948","762_2009_red","red",17,17,"762_2009",762,167.186818847656,"day",4185,406,3117,116,546,952,3233,522,3663,0.0970131421744325,0.744802867383513,0.0277180406212664,0.130465949820789,0.227479091995221,0.772520908004779,0.124731182795699,0.875268817204301,"2009"
"949","762_2010_red","red",17,17,"762_2010",762,193.347434960938,"day",4841,101,3888,86,766,867,3974,187,4654,0.0208634579632307,0.803139847139021,0.0177649246023549,0.158231770295394,0.179095228258624,0.820904771741376,0.0386283825655856,0.961371617434414,"2010"
"950","763_2014_red","red",17,17,"763_2014",763,520.215326757812,"day",13006,390,11783,264,569,959,12047,654,12352,0.0299861602337383,0.905966477010611,0.0202983238505305,0.0437490389051207,0.073735199138859,0.926264800861141,0.0502844840842688,0.949715515915731,"2014"
"951","702_2005_red","red",21,21,"702_2005",702,50.0472866210937,"day",1255,20,647,548,40,60,1195,568,687,0.0159362549800797,0.515537848605578,0.436653386454183,0.0318725099601594,0.047808764940239,0.952191235059761,0.452589641434263,0.547410358565737,"2005"
"952","702_2006_red","red",21,21,"702_2006",702,131.577222949219,"day",3290,25,2371,830,64,89,3201,855,2435,0.00759878419452888,0.720668693009119,0.252279635258359,0.0194528875379939,0.0270516717325228,0.972948328267477,0.259878419452888,0.740121580547112,"2006"
"953","703_2009_red","red",21,21,"703_2009",703,134.91145859375,"day",3370,0,3280,52,38,38,3332,52,3318,0,0.973293768545994,0.0154302670623145,0.0112759643916914,0.0112759643916914,0.988724035608309,0.0154302670623145,0.984569732937685,"2009"
"954","703_2010_red","red",21,21,"703_2010",703,172.998048046875,"day",4326,0,4161,97,68,68,4258,97,4229,0,0.961858529819695,0.0224225612575127,0.0157189089227924,0.0157189089227924,0.984281091077208,0.0224225612575127,0.977577438742487,"2010"
"955","706_2010_red","red",21,21,"706_2010",706,159.500940234375,"day",3988,225,3611,88,64,289,3699,313,3675,0.05641925777332,0.905466399197593,0.0220661985957874,0.0160481444332999,0.0724674022066199,0.92753259779338,0.0784854563691073,0.921514543630893,"2010"
"956","706_2011_red","red",21,21,"706_2011",706,191.904232714844,"day",4795,161,4483,78,73,234,4561,239,4556,0.0335766423357664,0.934932221063608,0.016266944734098,0.0152241918665276,0.0488008342022941,0.951199165797706,0.0498435870698644,0.950156412930136,"2011"
"957","707_2010_red","red",21,21,"707_2010",707,308.239372070313,"day",7703,361,6214,288,840,1201,6502,649,7054,0.0468648578475918,0.806698688822537,0.037388030637414,0.109048422692457,0.155913280540049,0.844086719459951,0.0842528884850058,0.915747111514994,"2010"
"958","709_2013_red","red",21,21,"709_2013",709,215.8997515625,"day",5397,0,4719,194,484,484,4913,194,5203,0,0.874374652584769,0.0359458958680749,0.0896794515471558,0.0896794515471558,0.910320548452844,0.0359458958680749,0.964054104131925,"2013"
"959","709_2014_red","red",21,21,"709_2014",709,185.031489257812,"day",4619,0,4033,189,397,397,4222,189,4430,0,0.873132712708378,0.0409179476077073,0.0859493396839143,0.0859493396839143,0.914050660316086,0.0409179476077073,0.959082052392293,"2014"
"960","710_2009_red","red",21,21,"710_2009",710,179.37586328125,"day",4491,53,3383,954,101,154,4337,1007,3484,0.0118013805388555,0.753284346470719,0.212424849699399,0.0224894232910265,0.034290803829882,0.965709196170118,0.224226230238254,0.775773769761746,"2009"
"961","710_2010_red","red",21,21,"710_2010",710,133.082970703125,"day",3330,49,2595,634,52,101,3229,683,2647,0.0147147147147147,0.779279279279279,0.19039039039039,0.0156156156156156,0.0303303303303303,0.96966966966967,0.205105105105105,0.794894894894895,"2010"
"962","710_2011_red","red",21,21,"710_2011",710,320.060366796875,"day",7995,54,6293,1460,188,242,7753,1514,6481,0.00675422138836773,0.787116948092558,0.182614133833646,0.0235146966854284,0.0302689180737961,0.969731081926204,0.189368355222014,0.810631644777986,"2011"
"963","711_2001_red","red",21,21,"711_2001",711,1255.04602089844,"day",31381,957,26396,1973,2055,3012,28369,2930,28451,0.0304961600968739,0.841145916318792,0.0628724387368153,0.0654854848475192,0.0959816449443931,0.904018355055607,0.0933685988336892,0.906631401166311,"2001"
"964","711_2010_red","red",21,21,"711_2010",711,266.471124121094,"day",6661,0,5676,387,598,598,6063,387,6274,0,0.852124305659811,0.0580993844768053,0.0897763098633839,0.0897763098633839,0.910223690136616,0.0580993844768053,0.941900615523195,"2010"
"965","712_2014_red","red",21,21,"712_2014",712,497.887868652344,"day",12449,1029,10170,746,504,1533,10916,1775,10674,0.0826572415455057,0.816933086994939,0.0599244919270624,0.0404851795324926,0.123142421077998,0.876857578922002,0.142581733472568,0.857418266527432,"2014"
"966","713_2005_red","red",21,21,"713_2005",713,372.385089648437,"day",9302,75,7528,1416,283,358,8944,1491,7811,0.00806278219737691,0.809288325091378,0.152225327886476,0.0304235648247689,0.0384863470221458,0.961513652977854,0.160288110083853,0.839711889916147,"2005"
"967","714_2010_red","red",21,21,"714_2010",714,85.5882849609375,"day",2143,0,2141,0,2,2,2141,0,2143,0,0.999066728884741,0,0.000933271115258983,0.000933271115258983,0.999066728884741,0,1,"2010"
"968","714_2011_red","red",21,21,"714_2011",714,43.151654296875,"day",1079,0,1078,0,1,1,1078,0,1079,0,0.999073215940686,0,0.00092678405931418,0.00092678405931418,0.999073215940686,0,1,"2011"
"969","716_2001_red","red",21,21,"716_2001",716,881.426680566406,"day",22034,974,18694,1089,1277,2251,19783,2063,19971,0.0442044113642552,0.848416084233457,0.0494236180448398,0.0579558863574476,0.102160297721703,0.897839702278297,0.093628029409095,0.906371970590905,"2001"
"970","721_2010_red","red",21,21,"721_2010",721,217.350423144531,"day",5434,0,4872,0,562,562,4872,0,5434,0,0.896577107103423,0,0.103422892896577,0.103422892896577,0.896577107103423,0,1,"2010"
"971","722_2003_red","red",21,21,"722_2003",722,43.4469633789062,"day",1078,0,5,1073,0,0,1078,1073,5,0,0.00463821892393321,0.995361781076067,0,0,1,0.995361781076067,0.00463821892393321,"2003"
"972","722_2004_red","red",21,21,"722_2004",722,168.727709277344,"day",4227,588,906,2704,29,617,3610,3292,935,0.139105748757984,0.214336408800568,0.639697184764608,0.00686065767683937,0.145966406434824,0.854033593565176,0.778802933522593,0.221197066477407,"2004"
"973","734_2005_red","red",21,21,"734_2005",734,733.542023828125,"day",18346,5847,8378,2736,1385,7232,11114,8583,9763,0.318707075111741,0.456666303281369,0.149133326065627,0.0754932955412624,0.394200370653003,0.605799629346997,0.467840401177368,0.532159598822632,"2005"
